Incident ID,Incident Date,Incident Month,Incident Year,State,City Or County,Direction,COORDINATES,Latitude and Longitude,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,FIPS,State_abbrev,Population per State,Shootings Per State,Shootings per 100k Citizens
2494254,2023-01-03T00:00:00Z,1,2023,DISTRICT OF COLUMBIA,WASHINGTON,"Washington, District of Columbia, USA","[{""place_id"":300781322,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":5396194,""lat"":""38.8950368"",""lon"":""-77.0365427"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.8030666834340177,""addresstype"":""city"",""name"":""Washington"",""display_name"":""Washington, District of Columbia, United States"",""boundingbox"":[""38.7916303"",""38.9959680"",""-77.1197949"",""-76.9093660""]}]","38.8950368,-77.0365427",6200 block of Georgia Ave NW,1,3,0,0,0,11000,DC,689545,51,7.396181540001015
2717131,2023-09-27T00:00:00Z,9,2023,DISTRICT OF COLUMBIA,WASHINGTON,"Washington, District of Columbia, USA","[{""place_id"":300781322,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":5396194,""lat"":""38.8950368"",""lon"":""-77.0365427"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.8030666834340177,""addresstype"":""city"",""name"":""Washington"",""display_name"":""Washington, District of Columbia, United States"",""boundingbox"":[""38.7916303"",""38.9959680"",""-77.1197949"",""-76.9093660""]}]","38.8950368,-77.0365427",2423 14th St NE,2,3,0,0,0,11000,DC,689545,51,7.396181540001015
2672766,2023-08-05T00:00:00Z,8,2023,DISTRICT OF COLUMBIA,WASHINGTON,"Washington, District of Columbia, USA","[{""place_id"":300781322,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":5396194,""lat"":""38.8950368"",""lon"":""-77.0365427"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.8030666834340177,""addresstype"":""city"",""name"":""Washington"",""display_name"":""Washington, District of Columbia, United States"",""boundingbox"":[""38.7916303"",""38.9959680"",""-77.1197949"",""-76.9093660""]}]","38.8950368,-77.0365427",Good Hope Rd SE and 16th St SE,3,2,0,0,0,11000,DC,689545,51,7.396181540001015
2569434,2023-04-11T00:00:00Z,4,2023,DISTRICT OF COLUMBIA,WASHINGTON,"Washington, District of Columbia, USA","[{""place_id"":300781322,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":5396194,""lat"":""38.8950368"",""lon"":""-77.0365427"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.8030666834340177,""addresstype"":""city"",""name"":""Washington"",""display_name"":""Washington, District of Columbia, United States"",""boundingbox"":[""38.7916303"",""38.9959680"",""-77.1197949"",""-76.9093660""]}]","38.8950368,-77.0365427",4001 Benning Rd NE,1,3,0,0,0,11000,DC,689545,51,7.396181540001015
2657041,2023-07-17T00:00:00Z,7,2023,DISTRICT OF COLUMBIA,WASHINGTON,"Washington, District of Columbia, USA","[{""place_id"":300781322,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":5396194,""lat"":""38.8950368"",""lon"":""-77.0365427"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.8030666834340177,""addresstype"":""city"",""name"":""Washington"",""display_name"":""Washington, District of Columbia, United States"",""boundingbox"":[""38.7916303"",""38.9959680"",""-77.1197949"",""-76.9093660""]}]","38.8950368,-77.0365427",1200 block of Barnaby Terrace SE,0,4,0,0,0,11000,DC,689545,51,7.396181540001015
1702172,2020-06-11T00:00:00Z,6,2020,DISTRICT OF COLUMBIA,WASHINGTON,"Washington, District of Columbia, USA","[{""place_id"":300781322,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":5396194,""lat"":""38.8950368"",""lon"":""-77.0365427"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.8030666834340177,""addresstype"":""city"",""name"":""Washington"",""display_name"":""Washington, District of Columbia, United States"",""boundingbox"":[""38.7916303"",""38.9959680"",""-77.1197949"",""-76.9093660""]}]","38.8950368,-77.0365427",1200 block of Mt Olivet Rd NE,0,7,0,0,0,11000,DC,689545,51,7.396181540001015
1944507,2021-03-04T00:00:00Z,3,2021,DISTRICT OF COLUMBIA,WASHINGTON,"Washington, District of Columbia, USA","[{""place_id"":303031573,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":5396194,""lat"":""38.8950368"",""lon"":""-77.0365427"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.8030666834340177,""addresstype"":""city"",""name"":""Washington"",""display_name"":""Washington, District of Columbia, United States"",""boundingbox"":[""38.7916303"",""38.9959680"",""-77.1197949"",""-76.9093660""]}]","38.8950368,-77.0365427",3900 Martin Luther King Jr Ave SW,0,5,0,0,0,11000,DC,689545,51,7.396181540001015
1507939,2019-09-19T00:00:00Z,9,2019,DISTRICT OF COLUMBIA,WASHINGTON,"Washington, District of Columbia, USA","[{""place_id"":303031573,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":5396194,""lat"":""38.8950368"",""lon"":""-77.0365427"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.8030666834340177,""addresstype"":""city"",""name"":""Washington"",""display_name"":""Washington, District of Columbia, United States"",""boundingbox"":[""38.7916303"",""38.9959680"",""-77.1197949"",""-76.9093660""]}]","38.8950368,-77.0365427",1300 block of Columbia Rd NW,1,5,0,0,0,11000,DC,689545,51,7.396181540001015
2431594,2022-10-06T00:00:00Z,10,2022,DISTRICT OF COLUMBIA,WASHINGTON,"Washington, District of Columbia, USA","[{""place_id"":300781322,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":5396194,""lat"":""38.8950368"",""lon"":""-77.0365427"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.8030666834340177,""addresstype"":""city"",""name"":""Washington"",""display_name"":""Washington, District of Columbia, United States"",""boundingbox"":[""38.7916303"",""38.9959680"",""-77.1197949"",""-76.9093660""]}]","38.8950368,-77.0365427",1200 North Capitol St NW,1,3,0,0,0,11000,DC,689545,51,7.396181540001015
2334920,2022-06-19T00:00:00Z,6,2022,DISTRICT OF COLUMBIA,WASHINGTON,"Washington, District of Columbia, USA","[{""place_id"":300781322,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":5396194,""lat"":""38.8950368"",""lon"":""-77.0365427"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.8030666834340177,""addresstype"":""city"",""name"":""Washington"",""display_name"":""Washington, District of Columbia, United States"",""boundingbox"":[""38.7916303"",""38.9959680"",""-77.1197949"",""-76.9093660""]}]","38.8950368,-77.0365427",14th St NW and U St NW,1,3,0,0,1,11000,DC,689545,51,7.396181540001015
1758966,2020-08-09T00:00:00Z,8,2020,DISTRICT OF COLUMBIA,WASHINGTON,"Washington, District of Columbia, USA","[{""place_id"":300781322,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":5396194,""lat"":""38.8950368"",""lon"":""-77.0365427"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.8030666834340177,""addresstype"":""city"",""name"":""Washington"",""display_name"":""Washington, District of Columbia, United States"",""boundingbox"":[""38.7916303"",""38.9959680"",""-77.1197949"",""-76.9093660""]}]","38.8950368,-77.0365427",3300 block of Dubois Pl SE,1,21,0,0,0,11000,DC,689545,51,7.396181540001015
1739658,2020-07-19T00:00:00Z,7,2020,DISTRICT OF COLUMBIA,WASHINGTON,"Washington, District of Columbia, USA","[{""place_id"":300781322,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":5396194,""lat"":""38.8950368"",""lon"":""-77.0365427"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.8030666834340177,""addresstype"":""city"",""name"":""Washington"",""display_name"":""Washington, District of Columbia, United States"",""boundingbox"":[""38.7916303"",""38.9959680"",""-77.1197949"",""-76.9093660""]}]","38.8950368,-77.0365427",3600 block of 14th St NW,1,8,0,0,0,11000,DC,689545,51,7.396181540001015
1704727,2020-06-13T00:00:00Z,6,2020,DISTRICT OF COLUMBIA,WASHINGTON,"Washington, District of Columbia, USA","[{""place_id"":300781322,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":5396194,""lat"":""38.8950368"",""lon"":""-77.0365427"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.8030666834340177,""addresstype"":""city"",""name"":""Washington"",""display_name"":""Washington, District of Columbia, United States"",""boundingbox"":[""38.7916303"",""38.9959680"",""-77.1197949"",""-76.9093660""]}]","38.8950368,-77.0365427",3100 block of Waclark Pl SE,2,5,0,0,0,11000,DC,689545,51,7.396181540001015
2369720,2022-07-25T00:00:00Z,7,2022,LOUISIANA,NEW ORLEANS,"New Orleans, Louisiana, USA","[{""place_id"":261748184,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":131885,""lat"":""29.9759983"",""lon"":""-90.0782127"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.7147006329338063,""addresstype"":""city"",""name"":""New Orleans"",""display_name"":""New Orleans, Orleans Parish, Louisiana, United States"",""boundingbox"":[""29.8654809"",""30.1994687"",""-90.1399307"",""-89.6251763""]}]","29.9759983,-90.0782127",2000 block of Saint Andrew St,0,4,0,0,0,22000,LA,4657757,146,3.1345559676041495
1832977,2020-10-22T00:00:00Z,10,2020,LOUISIANA,RAYNE,"Rayne, Louisiana, USA","[{""place_id"":263979687,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":131587,""lat"":""30.234925"",""lon"":""-92.2684617"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.36208607708955337,""addresstype"":""town"",""name"":""Rayne"",""display_name"":""Rayne, Acadia Parish, Louisiana, 70578, United States"",""boundingbox"":[""30.2189035"",""30.2655115"",""-92.2998542"",""-92.2102652""]}]","30.234925,-92.2684617",I-10,0,5,0,0,1,22000,LA,4657757,146,3.1345559676041495
1681588,2020-05-16T00:00:00Z,5,2020,LOUISIANA,BOGALUSA,"Bogalusa, Louisiana, USA",,,Martin Luther King Dr and E 4th St,0,13,0,0,0,22000,LA,4657757,146,3.1345559676041495
1845477,2020-11-06T00:00:00Z,11,2020,LOUISIANA,NEW ORLEANS,"New Orleans, Louisiana, USA","[{""place_id"":263630202,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":131885,""lat"":""29.9759983"",""lon"":""-90.0782127"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.7147006329338063,""addresstype"":""city"",""name"":""New Orleans"",""display_name"":""New Orleans, Orleans Parish, Louisiana, United States"",""boundingbox"":[""29.8654809"",""30.1994687"",""-90.1399307"",""-89.6251763""]}]","29.9759983,-90.0782127",8622 Belfast St,2,2,0,0,1,22000,LA,4657757,146,3.1345559676041495
1497702,2019-09-04T00:00:00Z,9,2019,LOUISIANA,MARRERO,"Marrero, Louisiana, USA","[{""place_id"":264711359,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":131739,""lat"":""29.8993723"",""lon"":""-90.1003506"",""class"":""place"",""type"":""locality"",""place_rank"":25,""importance"":0.4259875699708013,""addresstype"":""town"",""name"":""Marrero"",""display_name"":""Marrero, Jefferson Parish, Louisiana, United States"",""boundingbox"":[""29.8536890"",""29.9133384"",""-90.1525720"",""-90.0835720""]}]","29.8993723,-90.1003506",3044 Sorbonne Dr,2,2,0,0,2,22000,LA,4657757,146,3.1345559676041495
2241857,2022-02-25T00:00:00Z,2,2022,LOUISIANA,BATON ROUGE,"Baton Rouge, Louisiana, USA",,,6401 Bluebonnet Blvd,2,2,0,0,1,22000,LA,4657757,146,3.1345559676041495
2592407,2023-05-05T00:00:00Z,5,2023,LOUISIANA,BASTROP,"Bastrop, Louisiana, USA",,,Welch Ave. and Pruitt St,2,2,0,0,1,22000,LA,4657757,146,3.1345559676041495
2244673,2022-02-26T00:00:00Z,2,2022,LOUISIANA,BOGALUSA,"Bogalusa, Louisiana, USA",,,E 4th St and Martin Luther King Jr Dr,0,9,0,1,1,22000,LA,4657757,146,3.1345559676041495
2108073,2021-09-04T00:00:00Z,9,2021,LOUISIANA,SHREVEPORT,"Shreveport, Louisiana, USA","[{""place_id"":300609528,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":132139,""lat"":""32.5135356"",""lon"":""-93.7477839"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5488806192499924,""addresstype"":""city"",""name"":""Shreveport"",""display_name"":""Shreveport, Caddo Parish, Louisiana, United States"",""boundingbox"":[""32.3326915"",""32.5898665"",""-93.9478451"",""-93.6797150""]},{""place_id"":289981736,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""way"",""osm_id"":34257544,""lat"":""32.434677"",""lon"":""-93.84498957572498"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.35000999999999993,""addresstype"":""city"",""name"":""Shreveport"",""display_name"":""Shreveport, Caddo Parish, Louisiana, United States"",""boundingbox"":[""32.4276140"",""32.4421620"",""-93.8575890"",""-93.8403230""]}]","32.5135356,-93.7477839",8300 block of Millicent Way,1,3,0,0,3,22000,LA,4657757,146,3.1345559676041495
2793000,2023-12-31T00:00:00Z,12,2023,LOUISIANA,NEW ROADS,"New Roads, Louisiana, USA",,,,1,3,0,0,1,22000,LA,4657757,146,3.1345559676041495
1676515,2020-05-10T00:00:00Z,5,2020,LOUISIANA,BATON ROUGE,"Baton Rouge, Louisiana, USA",,,2944 Plank Rd,0,5,0,0,2,22000,LA,4657757,146,3.1345559676041495
2107828,2021-09-04T00:00:00Z,9,2021,LOUISIANA,MONROE,"Monroe, Louisiana, USA","[{""place_id"":292151227,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":132071,""lat"":""32.5025471"",""lon"":""-92.116219"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5396988152840405,""addresstype"":""city"",""name"":""Monroe"",""display_name"":""Monroe, Ouachita Parish, Louisiana, United States"",""boundingbox"":[""32.4296954"",""32.6210424"",""-92.1355133"",""-91.9888263""]}]","32.5025471,-92.116219",1600 block of Winnsboro Rd,1,3,0,0,0,22000,LA,4657757,146,3.1345559676041495
1500098,2019-09-08T00:00:00Z,9,2019,LOUISIANA,ALEXANDRIA,"Alexandria, Louisiana, USA","[{""place_id"":262503485,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":132221,""lat"":""31.3119463"",""lon"":""-92.4453558"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.504396827215665,""addresstype"":""city"",""name"":""Alexandria"",""display_name"":""Alexandria, Rapides Parish, Louisiana, United States"",""boundingbox"":[""31.2315461"",""31.3596291"",""-92.5657965"",""-92.3983025""]},{""place_id"":379082568,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""way"",""osm_id"":34259411,""lat"":""31.252586"",""lon"":""-92.4337380691288"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.35000999999999993,""addresstype"":""city"",""name"":""Alexandria"",""display_name"":""Alexandria, Rapides Parish, Louisiana, United States"",""boundingbox"":[""31.2518080"",""31.2533700"",""-92.4343910"",""-92.4330050""]}]","31.3119463,-92.4453558",2900 block of Cypress St,1,3,0,0,1,22000,LA,4657757,146,3.1345559676041495
2362355,2022-07-16T00:00:00Z,7,2022,LOUISIANA,MONROE,"Monroe, Louisiana, USA",,,2200 block of Adams St,0,5,0,0,0,22000,LA,4657757,146,3.1345559676041495
1687999,2020-05-25T00:00:00Z,5,2020,LOUISIANA,LAKE CHARLES,"Lake Charles, Louisiana, USA",,,6780 US-90,0,5,0,1,2,22000,LA,4657757,146,3.1345559676041495
1852831,2020-11-15T00:00:00Z,11,2020,LOUISIANA,SHREVEPORT,"Shreveport, Louisiana, USA","[{""place_id"":300609528,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":132139,""lat"":""32.5135356"",""lon"":""-93.7477839"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5488806192499924,""addresstype"":""city"",""name"":""Shreveport"",""display_name"":""Shreveport, Caddo Parish, Louisiana, United States"",""boundingbox"":[""32.3326915"",""32.5898665"",""-93.9478451"",""-93.6797150""]},{""place_id"":289981736,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""way"",""osm_id"":34257544,""lat"":""32.434677"",""lon"":""-93.84498957572498"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.35000999999999993,""addresstype"":""city"",""name"":""Shreveport"",""display_name"":""Shreveport, Caddo Parish, Louisiana, United States"",""boundingbox"":[""32.4276140"",""32.4421620"",""-93.8575890"",""-93.8403230""]}]","32.5135356,-93.7477839",300 block of Douglas St,0,5,0,0,0,22000,LA,4657757,146,3.1345559676041495
