"Incident ID","Incident Date",State,"City Or County",Address,"Business/Location Name","Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
2601586,"May 18, 2023",Maryland,Cheltenham,"9400 Surratts Rd","Non-Traditional Program 9-12 South School",0,0,0,0,1,N/A
2602362,"May 18, 2023",Illinois,"Pleasant Hill","501 E Quincy St","Pleasant Hill CUSD #3",0,0,0,0,1,N/A
2603169,"May 18, 2023",Georgia,Marietta,"1171 Whitlock Ave NW","Marietta High School",0,0,0,0,1,N/A
2602538,"May 17, 2023",Texas,"El Paso","7000 Dyer St","Chapin High School",0,0,0,0,1,N/A
2601866,"May 17, 2023",Illinois,"El Paso","600 N Elm St","El Paso Gridley High School",0,0,0,0,0,N/A
2602624,"May 17, 2023",California,"San Jose","2001 Cottle Ave","Willow Glen High School",0,0,0,0,1,N/A
2602282,"May 17, 2023",Nevada,"North Las Vegas","3200 W Alexander Rd","Cheyenne High School",0,0,0,0,1,N/A
2600877,"May 17, 2023",Louisiana,Shreveport,"3201 Line Ave","C.E. Byrd High School",0,0,0,0,1,N/A
2600771,"May 17, 2023","District of Columbia",Washington,"4301 13th St NW","Roosevelt High School",1,0,0,0,0,N/A
2601213,"May 16, 2023",Texas,Houston,"9400 Irvington Blvd","Sam Houston High School",0,0,0,0,1,N/A
2601208,"May 16, 2023",Texas,"Corpus Christi","5225 Gollihar Rd","Richard King High School",0,0,0,0,2,N/A
2600273,"May 16, 2023",Virginia,"Glen Allen","9500 Norfolk St","Longdale Elementary School",0,0,0,0,0,N/A
2599890,"May 16, 2023",Mississippi,"New Augusta","9899 US-98 E","Perry Central High School",0,0,0,0,0,N/A
2600061,"May 16, 2023",Nebraska,Omaha,"5105 Bedford Ave","Monroe Middle School",0,0,0,0,1,N/A
2603652,"May 16, 2023","New Jersey",Paterson,"322 10th Ave","Paterson School No. 21",0,0,0,0,1,N/A
2601542,"May 15, 2023",Indiana,Indianapolis,"1635 W Michigan St","Indianapolis Metropolitan High School",0,0,0,0,2,N/A
2599399,"May 15, 2023",Oklahoma,"Oklahoma City","6708 S Santa Fe Ave","Webster Middle School",0,0,0,0,1,N/A
2700853,"May 12, 2023",Ohio,Dayton,"31 Willowwood Dr","Edwin Joel Brown Middle School",0,0,0,0,1,N/A
2596672,"May 12, 2023","South Carolina",Bennettsville,"301 Jefferson St","Bennettsville Primary School",0,0,0,0,0,N/A
2597548,"May 12, 2023",Nebraska,Chadron,"1000 Main St","Chadron State College",0,0,0,0,1,N/A
2598506,"May 12, 2023",Georgia,Loganville,"50 Hope Holw Rd","Grayson High School",0,0,0,0,2,N/A
2596876,"May 12, 2023",Tennessee,"Lenoir City","1485 Old Hwy 95","Lenoir City High School",1,0,0,0,0,N/A
2596869,"May 12, 2023",Kentucky,Waddy,"8300 Frankfort Rd","Heritage Elementary School",0,0,0,0,1,N/A
2602947,"May 12, 2023",Washington,Toppenish,N/A,"Toppenish Middle School bus",0,0,0,0,1,N/A
2600371,"May 12, 2023",Alabama,Cordova,"110 School Rd","Bankhead Middle School",0,0,0,0,0,N/A
2595630,"May 11, 2023",Texas,Odessa,"1800 E 42nd St","Permian High School",0,0,0,0,1,N/A
2596514,"May 11, 2023",Pennsylvania,Reading,"1000 N Front St","Northwest Middle School",0,0,0,0,1,N/A
2595852,"May 11, 2023",Utah,Tooele,"411 W Vine St","Tooele Junior High School",0,0,0,0,0,N/A
2594693,"May 10, 2023",Illinois,"Richton Park","5030 Imperial Dr","Neil Armstrong Elementary School",0,0,0,0,1,N/A
2596668,"May 10, 2023",Illinois,"Glen Ellyn","23W200 Butterfield Rd","Glenbard South High School",0,0,0,0,1,N/A
2594642,"May 10, 2023",Virginia,Gretna,"201 Coffey St","Gretna Middle School",0,0,0,0,1,N/A
2595044,"May 10, 2023",Texas,Amarillo,"1400 N Grant St","Palo Duro High School",0,0,0,0,1,N/A
2594470,"May 10, 2023",Michigan,"Grand Rapids","863 7th St NW","Stocking Elementary School",0,0,0,0,0,N/A
2596329,"May 10, 2023",Wisconsin,Milwaukee,"5501 N 68th St","Rocketship Transformation Prep",0,0,0,0,1,N/A
2593641,"May 9, 2023",Alabama,Oakman,"142 School St","Oakman Middle School",0,0,0,0,2,N/A
2593442,"May 9, 2023",Virginia,Chesterfield,"17700 Longhouse Ln","Matoaca High School",0,0,0,0,1,N/A
2594567,"May 9, 2023",Florida,Deltona,"2400 Eustace Ave","Galaxy Middle School",0,0,0,0,1,N/A
2594090,"May 9, 2023",Arizona,Peoria,"9750 N 87th Ave","Alta Loma Elementary School",0,0,0,0,1,N/A
2593508,"May 9, 2023",Pennsylvania,Philadelphia,"201 E Olney Ave","Grover Washington Middle School",0,0,0,0,2,N/A
2594978,"May 9, 2023",Ohio,"Warren (Champion)","5976 Mahoning Ave NW","Central Elementary School",0,0,0,0,0,N/A
2596538,"May 8, 2023",Texas,Lubbock,"4910 29th Dr","Coronado High School",0,0,0,0,0,N/A
2592201,"May 8, 2023","North Carolina","Indian Trail","1409 Wesley Chapel Rd","Sun Valley Middle School",0,0,0,0,0,N/A
2596580,"May 8, 2023","South Carolina",Summerville,"1101 Boone Hill Rd","Summerville High School",0,0,0,0,1,N/A
2595641,"May 8, 2023",Mississippi,"Bay Saint Louis",N/A,N/A,0,0,0,0,1,N/A
2596042,"May 8, 2023","New Hampshire","New Ipswich","175 Turnpike Rd","Mascenic Regional High School",0,0,0,0,0,N/A
2591797,"May 8, 2023",Nevada,"Las Vegas","2436 N Pecos Rd","Ed Von Tobel Middle School",0,1,0,0,2,N/A
2592366,"May 8, 2023",Pennsylvania,Philadelphia,"2900 W Clearfield St","E. Washington Rhodes Elementary School",0,0,0,0,0,N/A
2589416,"May 5, 2023",Texas,Irving,"3700 N MacArthur Blvd","MacArthur High School",0,0,0,0,2,N/A
2590615,"May 5, 2023",Texas,Bullard,"2016 Panther Crossing","Bullard Primary School",0,0,0,0,1,N/A
2594601,"May 4, 2023",Mississippi,"Bay Saint Louis","750 Blue Meadow Rd","Bay High School",0,0,0,0,1,N/A
2589282,"May 4, 2023","North Carolina",Wilmington,"555 Halyburton Memorial Pkwy","Eugene Ashley High School",0,0,0,0,1,N/A
2588807,"May 4, 2023",Nevada,"Las Vegas","1900 S Lisa Ln","Herbert A Derfelt Elementary School",0,0,0,0,0,N/A
2589251,"May 4, 2023",Wisconsin,Kenosha,"3700 Washington Rd","Bradford High School",0,0,0,0,1,N/A
2588497,"May 4, 2023",Maryland,"Hyattsville (Landover)","900 Nalley Rd","G. James Gholson Middle School",0,0,0,0,1,N/A
2588363,"May 4, 2023",Texas,"Sugar Land","14777 Voss Rd","Issac H Kempner Senior High School",0,0,0,0,1,N/A
2588059,"May 3, 2023",Minnesota,Mankato,"1351 S Riverfront Dr","Mankato West High School",0,0,0,0,1,N/A
2588647,"May 3, 2023",Michigan,Muskegon,"125 Catherine Ave","Muskegon Covenant Academy",0,0,0,0,1,N/A
2587545,"May 3, 2023",Michigan,"Grand Rapids","1205 Cesar E Chavez Ave SW","Cesar E. Chavez Elementary School",0,0,0,0,0,N/A
2587905,"May 3, 2023",Kansas,Lawrence,"4700 Overland Dr","Free State High School",0,0,0,0,1,N/A
2587625,"May 3, 2023","North Carolina","Winston Salem (Winston-salem)","2100 Silas Creek Pkwy","Forsyth Technical Community College",0,0,0,0,0,N/A
2588938,"May 3, 2023",Florida,Gainesville,"11525 NW 39th Ave","Meadowbrook Elementary School",0,0,0,0,0,N/A
2586871,"May 2, 2023",Virginia,Waynesboro,"840 King Ave","William Perry Elementary School",0,0,0,0,0,N/A
2588804,"May 2, 2023",Virginia,Woodbridge,"1650 Prince William Pkwy","Fred Lynn Middle School",0,0,0,0,1,N/A
2587574,"May 2, 2023",Minnesota,"Saint Paul","235 Marshall Ave","St. Paul College",0,0,0,1,0,N/A
2588357,"May 2, 2023","South Carolina",Charleston,"21 McClennan Banks Dr","McClennan Banks Parking Garage / K Lot",0,0,0,0,1,N/A
2594378,"May 2, 2023",Indiana,Gary,"131 E 5th Ave","Gary Middle College",0,0,0,0,1,N/A
2587217,"May 2, 2023",Ohio,"Cleveland (Pepper Pike)","32000 Chagrin Blvd","Orange High School",0,0,0,0,1,N/A
2588102,"May 2, 2023",Kentucky,"Louisville (Shively)","2501 Rockford Ln","Western High School",0,0,0,0,1,N/A
2588224,"May 1, 2023",Maryland,"Oxon Hill","Iverson St and Sutler Dr",N/A,0,0,0,0,3,N/A
2588513,"May 1, 2023",Indiana,"Fort Wayne","4509 Homestead Rd","Summit Middle School",0,0,0,0,0,N/A
2586673,"May 1, 2023",Pennsylvania,"Mc Kees Rocks (Mckees Rocks)","1105 Valley St","Sto-Rox Jr./Sr. High School",0,0,0,0,0,N/A
2586600,"May 1, 2023",California,"Los Angeles","4650 W Olympic Blvd","Los Angeles High School",0,0,0,0,1,N/A
2585980,"May 1, 2023",Michigan,Flint,"2820 Saginaw St","International Academy",0,1,0,0,1,N/A
2585445,"April 30, 2023",California,Palmdale,"37423 70th St. East","Pete Knight High School",0,0,0,0,0,N/A
2589008,"April 29, 2023",Virginia,Springfield,"7200 Fullerton Rd","Dominion Defense",0,0,0,0,2,N/A
2584191,"April 29, 2023",Florida,Tallahassee,"808 W Tennessee St","Florida State University - Degraff Hall",0,1,0,0,1,N/A
2584547,"April 28, 2023",Colorado,"Colorado Springs","2115 Afton Way","Roy J Wasson Academic Campus",0,0,0,0,1,N/A
2583557,"April 28, 2023",Tennessee,Knoxville,"3300 Sutherland Ave","West High School",0,1,0,0,1,N/A
2583495,"April 28, 2023","South Carolina",Swansea,"450 Old Swamp Rd","Sandy Run K8 School",0,0,0,0,0,N/A
2587436,"April 28, 2023",Texas,Houston,"8501 Howard Dr","Cesar Chavez High School",0,0,0,0,2,N/A
2584202,"April 28, 2023",Texas,Houston,"6602 Winfield Rd","YES Prep North Forest Secondary School",0,0,0,0,1,N/A
2583940,"April 28, 2023",Kentucky,Louisville,"4615 Taylor Blvd","Iroquois High School",0,0,0,0,1,N/A
2582779,"April 27, 2023",Virginia,Richmond,"4314 Crutchfield St","George Wythe High School",0,2,0,0,1,N/A
2585794,"April 27, 2023",Wisconsin,Milwaukee,"3300 S 39th St","Audubon Tech Middle/High School",0,0,0,0,1,N/A
2610971,"April 27, 2023","New York","Lake Katrine","65 Fording Place Rd","M. Clifford Miller Middle School",0,0,0,0,1,N/A
2583241,"April 27, 2023","North Carolina",Reidsville,"1903 S Park Dr","Reidsville Middle School",0,0,0,0,0,N/A
2582770,"April 27, 2023",Connecticut,Waterbury,"300 Pierpont Rd","Crosby High School",0,0,0,0,1,N/A
2583850,"April 26, 2023",Missouri,"Blue Springs","1200 SE Adams Dairy Pkwy","Blue Springs South High School",0,0,0,0,1,N/A
2582305,"April 26, 2023",Kentucky,Louisville,"4901 Exeter Ave","Newburg Middle School",0,0,0,0,1,N/A
2584297,"April 26, 2023",Pennsylvania,Scranton,"3427 N Main Ave","Johnson College of Technology",0,0,0,0,1,N/A
2584232,"April 26, 2023",Pennsylvania,Reading,"801 N 13th St","Reading Senior High School",0,0,0,0,1,N/A
2593278,"April 26, 2023",California,Martinez,"4955 Alhambra Valley Rd","John Swett Elementary School",0,0,0,0,1,N/A
2582814,"April 26, 2023",Florida,"Panama City","924 Bay Ave","Rosenwald High School",0,0,0,0,1,N/A
2582694,"April 26, 2023",Arkansas,Maumelle,"100 Victory Ln","Maumelle High School",0,0,0,0,1,N/A
2587592,"April 26, 2023",Nevada,"Las Vegas","1139 N Linn Ln","Eldorado High School",0,0,0,0,1,N/A
2583230,"April 26, 2023","New Mexico","Santa Fe","13 San Marcos Loop","Turquoise Trail Charter School",0,0,0,0,0,N/A
2582409,"April 26, 2023",Wisconsin,Madison,"201 S Gammon Rd","Vel Philips Memorial High School",0,0,0,0,1,N/A
2582294,"April 25, 2023","New York",Buffalo,"756 St Lawrence Ave","Academy School #131",0,0,0,0,1,N/A
2581021,"April 25, 2023",Tennessee,Nashville,"1200 2nd Ave S","Johnson Alternative Learning Center",0,0,0,0,1,N/A
2587844,"April 25, 2023",Virginia,Marion,"134 Wilden St","Marion Middle School",0,0,0,0,1,N/A
2581302,"April 25, 2023",Florida,"Fort Lauderdale (Lauderdale Lakes)","3925 FL-7","Park Lakes Elementary School",0,0,0,0,1,N/A
2580940,"April 25, 2023",Colorado,Boulder,"3300 Baseline Rd","CU Boulder Williams Village",0,0,0,0,0,N/A
2581809,"April 25, 2023",Georgia,Lilburn,"130 Killian Hill Rd SW","Trickum Middle School",0,0,0,0,0,N/A
2581770,"April 25, 2023","North Carolina",Wilmington,"555 Halyburton Memorial Pkwy","Eugene Ashley High School",0,0,0,0,1,N/A
